timestep_time,vehicle_angle,vehicle_id,vehicle_lane,vehicle_pos,vehicle_slope,vehicle_speed,vehicle_type,vehicle_x,vehicle_y
618.00,,,,,,,,,
619.00,,,,,,,,,
620.00,,,,,,,,,
621.00,,,,,,,,,
622.00,,,,,,,,,
623.00,,,,,,,,,
624.00,,,,,,,,,
625.00,,,,,,,,,
626.00,,,,,,,,,
627.00,,,,,,,,,
628.00,,,,,,,,,
629.00,,,,,,,,,
630.00,,,,,,,,,
631.00,,,,,,,,,
632.00,,,,,,,,,
633.00,,,,,,,,,
634.00,,,,,,,,,
635.00,,,,,,,,,
636.00,,,,,,,,,
637.00,,,,,,,,,
638.00,,,,,,,,,
639.00,,,,,,,,,
640.00,,,,,,,,,
641.00,,,,,,,,,
642.00,,,,,,,,,
643.00,,,,,,,,,
644.00,,,,,,,,,
645.00,,,,,,,,,
646.00,,,,,,,,,
647.00,,,,,,,,,
648.00,,,,,,,,,
649.00,,,,,,,,,
650.00,,,,,,,,,
651.00,,,,,,,,,
652.00,,,,,,,,,
653.00,,,,,,,,,
654.00,,,,,,,,,
655.00,,,,,,,,,
656.00,,,,,,,,,
657.00,,,,,,,,,
658.00,,,,,,,,,
659.00,,,,,,,,,
660.00,,,,,,,,,
661.00,,,,,,,,,
662.00,,,,,,,,,
663.00,,,,,,,,,
664.00,,,,,,,,,
665.00,,,,,,,,,
666.00,,,,,,,,,
667.00,,,,,,,,,
668.00,23.40,veh4,1002475789#0_0,5.10,0.00,0.00,veh_passenger,1311.04,110.34
669.00,23.40,veh4,1002475789#0_0,7.66,0.00,2.56,veh_passenger,1312.05,112.69
670.00,23.40,veh4,1002475789#0_0,11.95,0.00,4.29,veh_passenger,1313.75,116.62
671.00,23.40,veh4,1002475789#0_0,17.65,0.00,5.71,veh_passenger,1316.02,121.86
672.00,0.90,veh4,1002475789#0_0,25.04,0.00,7.39,veh_passenger,1317.05,129.02
673.00,358.72,veh4,1002475789#0_0,34.09,0.00,9.05,veh_passenger,1316.85,138.06
674.00,358.72,veh4,1002475789#0_0,44.53,0.00,10.44,veh_passenger,1316.61,148.50
675.00,358.72,veh4,1002475789#0_0,56.72,0.00,12.19,veh_passenger,1316.34,160.68
676.00,358.72,veh4,1002475789#0_0,71.03,0.00,14.31,veh_passenger,1316.02,174.99
677.00,358.72,veh4,1002475789#0_0,86.71,0.00,15.68,veh_passenger,1315.67,190.66
678.00,358.72,veh4,1002475789#0_0,104.41,0.00,17.70,veh_passenger,1315.28,208.36
679.00,358.72,veh4,1002475789#0_0,123.86,0.00,19.45,veh_passenger,1314.84,227.80
680.00,358.72,veh4,1002475789#0_0,144.75,0.00,20.89,veh_passenger,1314.38,248.69
681.00,358.72,veh4,1002475789#0_0,167.40,0.00,22.65,veh_passenger,1313.87,271.33
682.00,358.72,veh4,1002475789#0_0,191.64,0.00,24.24,veh_passenger,1313.33,295.56
683.00,358.72,veh4,1002475789#0_0,217.30,0.00,25.66,veh_passenger,1312.76,321.22
684.00,358.72,veh4,1002475789#0_0,245.53,0.00,28.22,veh_passenger,1312.12,349.44
685.00,359.33,veh4,1002475789#2_0,9.75,0.00,27.73,veh_passenger,1311.87,377.16
686.00,359.33,veh4,1002475789#2_0,38.37,0.00,28.62,veh_passenger,1311.53,405.78
687.00,359.33,veh4,1002475789#2_0,66.56,0.00,28.19,veh_passenger,1311.20,433.98
688.00,359.33,veh4,1002475789#2_0,95.01,0.00,28.45,veh_passenger,1310.86,462.42
689.00,359.33,veh4,1002475789#2_0,123.07,0.00,28.06,veh_passenger,1310.53,490.48
690.00,359.33,veh4,1002475789#2_0,151.51,0.00,28.44,veh_passenger,1310.20,518.92
691.00,359.33,veh4,1002475789#2_0,179.01,0.00,27.50,veh_passenger,1309.87,546.42
692.00,359.24,veh4,1002475789#4_0,5.42,0.00,27.38,veh_passenger,1309.13,573.77
693.00,359.24,veh4,1002475789#4_0,32.86,0.00,27.44,veh_passenger,1308.76,601.21
694.00,359.24,veh4,1002475789#4_0,61.37,0.00,28.51,veh_passenger,1308.39,629.71
695.00,359.24,veh4,1002475789#4_0,88.97,0.00,27.60,veh_passenger,1308.02,657.31
696.00,359.24,veh4,1002475789#4_0,116.40,0.00,27.43,veh_passenger,1307.66,684.74
697.00,359.24,veh4,1002475789#4_0,144.39,0.00,27.99,veh_passenger,1307.29,712.72
698.00,359.24,veh4,1002475789#4_0,172.51,0.00,28.13,veh_passenger,1306.92,740.85
699.00,356.59,veh4,:cluster_11387742106_11387742109_9251897894_9251897909_5_0,5.42,0.00,27.75,veh_passenger,1306.30,768.58
700.00,354.50,veh4,1002475789#6_0,15.56,0.00,28.45,veh_passenger,1304.04,796.94
701.00,354.50,veh4,1002475789#6_0,43.97,0.00,28.41,veh_passenger,1301.31,825.22
702.00,354.50,veh4,1002475789#6_0,71.72,0.00,27.75,veh_passenger,1298.65,852.85
703.00,354.50,veh4,1002475789#6_0,97.68,0.00,25.96,veh_passenger,1296.16,878.69
704.00,354.50,veh4,1002475789#6_0,119.67,0.00,21.99,veh_passenger,1294.05,900.58
705.00,354.50,veh4,1002475789#6_0,137.23,0.00,17.56,veh_passenger,1292.37,918.05
706.00,354.50,veh4,1002475789#6_0,150.28,0.00,13.06,veh_passenger,1291.12,931.04
707.00,354.50,veh4,1002475789#6_0,158.84,0.00,8.56,veh_passenger,1290.30,939.56
708.00,15.35,veh4,:cluster_3256430192_9251897895_4_0,5.69,0.00,5.87,veh_passenger,1291.58,945.10
709.00,72.15,veh4,-812786139#0_0,1.51,0.00,5.75,veh_passenger,1296.81,947.09
710.00,83.31,veh4,-812786139#0_0,9.58,0.00,8.07,veh_passenger,1304.82,948.03
711.00,83.31,veh4,-812786139#0_0,19.77,0.00,10.19,veh_passenger,1314.94,949.21
712.00,83.31,veh4,-812786139#0_0,31.30,0.00,11.53,veh_passenger,1326.40,950.56
713.00,83.31,veh4,-812786139#0_0,44.30,0.00,13.00,veh_passenger,1339.31,952.07
714.00,83.31,veh4,-812786139#0_0,59.51,0.00,15.20,veh_passenger,1354.41,953.84
715.00,83.31,veh4,-812786139#0_0,76.07,0.00,16.57,veh_passenger,1370.87,955.77
716.00,83.31,veh4,-812786139#0_0,94.57,0.00,18.50,veh_passenger,1389.24,957.92
717.00,83.31,veh4,-812786139#0_0,114.88,0.00,20.31,veh_passenger,1409.41,960.29
718.00,83.31,veh4,-812786139#0_0,135.88,0.00,21.00,veh_passenger,1430.26,962.74
719.00,83.31,veh4,-812786139#0_0,152.37,0.00,16.50,veh_passenger,1446.65,964.66
720.00,83.31,veh4,-812786139#0_0,165.12,0.00,12.74,veh_passenger,1459.31,966.14
721.00,83.31,veh4,-812786139#0_0,174.52,0.00,9.40,veh_passenger,1468.65,967.24
722.00,55.55,veh4,:7591825660_4_0,7.60,0.00,7.98,veh_passenger,1475.53,970.69
723.00,3.92,veh4,-1002475791#0_0,0.28,0.00,6.92,veh_passenger,1476.64,977.38
724.00,352.56,veh4,-1002475791#0_0,8.88,0.00,8.59,veh_passenger,1475.53,985.90
725.00,352.56,veh4,-1002475791#0_0,19.10,0.00,10.22,veh_passenger,1474.21,996.04
726.00,352.56,veh4,-1002475791#0_0,31.03,0.00,11.93,veh_passenger,1472.66,1007.87
727.00,352.56,veh4,-1002475791#0_0,45.23,0.00,14.20,veh_passenger,1470.82,1021.95
728.00,352.56,veh4,-1002475791#0_0,58.79,0.00,13.56,veh_passenger,1469.07,1035.39
729.00,352.56,veh4,-1002475791#0_0,72.95,0.00,14.16,veh_passenger,1467.23,1049.44
730.00,352.56,veh4,-1002475791#0_0,86.83,0.00,13.88,veh_passenger,1465.43,1063.20
731.00,352.56,veh4,-1002475791#0_0,99.96,0.00,13.13,veh_passenger,1463.73,1076.22
732.00,352.56,veh4,-1002475791#0_0,113.89,0.00,13.93,veh_passenger,1461.93,1090.03
733.00,350.98,veh4,-1002475791#0_0,127.35,0.00,13.46,veh_passenger,1459.86,1103.33
734.00,350.98,veh4,-1002475791#0_0,140.37,0.00,13.03,veh_passenger,1457.82,1116.19
735.00,350.98,veh4,-1002475791#0_0,154.57,0.00,14.20,veh_passenger,1455.59,1130.22
736.00,350.98,veh4,-1002475791#0_0,167.68,0.00,13.11,veh_passenger,1453.54,1143.16
737.00,350.98,veh4,-1002475791#0_0,180.81,0.00,13.13,veh_passenger,1451.48,1156.13
738.00,350.98,veh4,-1002475791#0_0,194.77,0.00,13.96,veh_passenger,1449.29,1169.92
739.00,350.98,veh4,-1002475791#0_0,208.46,0.00,13.70,veh_passenger,1447.15,1183.44
740.00,350.98,veh4,-1002475791#0_0,221.56,0.00,13.10,veh_passenger,1445.09,1196.38
741.00,350.98,veh4,-1002475791#0_0,235.82,0.00,14.25,veh_passenger,1442.86,1210.46
742.00,350.98,veh4,-1002475791#0_0,248.92,0.00,13.10,veh_passenger,1440.80,1223.40
743.00,350.98,veh4,-1002475791#0_0,262.79,0.00,13.87,veh_passenger,1438.63,1237.10
744.00,350.98,veh4,-1002475791#0_0,276.95,0.00,14.16,veh_passenger,1436.41,1251.09
745.00,350.98,veh4,-1002475791#0_0,290.03,0.00,13.08,veh_passenger,1434.36,1264.01
746.00,350.98,veh4,-1002475791#0_0,303.05,0.00,13.01,veh_passenger,1432.32,1276.86
747.00,355.39,veh4,-1002475791#0_0,316.31,0.00,13.26,veh_passenger,1430.63,1289.98
748.00,1.20,veh4,-1002475791#0_0,330.20,0.00,13.90,veh_passenger,1430.92,1303.88
749.00,,,,,,,,,
750.00,,,,,,,,,
751.00,,,,,,,,,
752.00,,,,,,,,,
753.00,,,,,,,,,
754.00,,,,,,,,,
755.00,,,,,,,,,
756.00,,,,,,,,,
757.00,,,,,,,,,
758.00,,,,,,,,,
759.00,,,,,,,,,
760.00,,,,,,,,,
761.00,,,,,,,,,
762.00,,,,,,,,,
763.00,,,,,,,,,
764.00,,,,,,,,,
765.00,,,,,,,,,
766.00,,,,,,,,,
767.00,,,,,,,,,
768.00,,,,,,,,,
769.00,,,,,,,,,
770.00,,,,,,,,,
771.00,,,,,,,,,
772.00,,,,,,,,,
773.00,,,,,,,,,
774.00,,,,,,,,,
775.00,,,,,,,,,
776.00,,,,,,,,,
777.00,,,,,,,,,
778.00,,,,,,,,,
779.00,,,,,,,,,
780.00,,,,,,,,,
781.00,,,,,,,,,
782.00,,,,,,,,,
783.00,,,,,,,,,
784.00,,,,,,,,,
785.00,,,,,,,,,
786.00,,,,,,,,,
787.00,,,,,,,,,
788.00,,,,,,,,,
789.00,,,,,,,,,
790.00,,,,,,,,,
791.00,,,,,,,,,
792.00,,,,,,,,,
793.00,,,,,,,,,
794.00,,,,,,,,,
795.00,,,,,,,,,
796.00,,,,,,,,,
797.00,,,,,,,,,
798.00,,,,,,,,,
799.00,,,,,,,,,
800.00,,,,,,,,,
801.00,,,,,,,,,
802.00,,,,,,,,,
803.00,,,,,,,,,
804.00,,,,,,,,,
805.00,,,,,,,,,
806.00,,,,,,,,,
807.00,,,,,,,,,
808.00,,,,,,,,,
809.00,,,,,,,,,
810.00,,,,,,,,,
811.00,,,,,,,,,
812.00,,,,,,,,,
813.00,,,,,,,,,
814.00,,,,,,,,,
815.00,,,,,,,,,
816.00,,,,,,,,,
817.00,,,,,,,,,
818.00,,,,,,,,,
819.00,,,,,,,,,
820.00,,,,,,,,,
821.00,,,,,,,,,
822.00,,,,,,,,,
823.00,,,,,,,,,
824.00,,,,,,,,,
825.00,,,,,,,,,
826.00,,,,,,,,,
827.00,,,,,,,,,
828.00,,,,,,,,,
829.00,,,,,,,,,
830.00,,,,,,,,,
831.00,,,,,,,,,
832.00,,,,,,,,,
833.00,,,,,,,,,
834.00,,,,,,,,,
835.00,352.29,veh5,-498871487#3_0,5.10,0.00,0.00,veh_passenger,693.59,501.97
836.00,352.29,veh5,-498871487#3_0,6.81,0.00,1.71,veh_passenger,693.36,503.67
837.00,352.29,veh5,-498871487#3_0,10.72,0.00,3.91,veh_passenger,692.83,507.54
838.00,352.29,veh5,-498871487#3_0,16.08,0.00,5.36,veh_passenger,692.11,512.85
839.00,352.29,veh5,-498871487#3_0,22.86,0.00,6.78,veh_passenger,691.20,519.57
840.00,352.29,veh5,-498871487#3_0,32.20,0.00,9.35,veh_passenger,689.95,528.83
841.00,352.29,veh5,-498871487#3_0,44.07,0.00,11.87,veh_passenger,688.35,540.59
842.00,352.29,veh5,-498871487#3_0,57.38,0.00,13.31,veh_passenger,686.57,553.78
843.00,352.29,veh5,-498871487#3_0,72.34,0.00,14.96,veh_passenger,684.56,568.61
844.00,352.29,veh5,-498871487#3_0,89.50,0.00,17.16,veh_passenger,682.26,585.61
845.00,352.29,veh5,-498871487#3_0,107.12,0.00,17.61,veh_passenger,679.89,603.06
846.00,352.29,veh5,-498871487#3_0,124.45,0.00,17.33,veh_passenger,677.57,620.23
847.00,352.29,veh5,-498871487#3_0,142.60,0.00,18.15,veh_passenger,675.13,638.22
848.00,352.29,veh5,-498871487#3_0,160.94,0.00,18.34,veh_passenger,672.67,656.39
849.00,352.29,veh5,-498871487#3_0,176.15,0.00,15.21,veh_passenger,670.63,671.47
850.00,352.29,veh5,-498871487#3_0,186.88,0.00,10.73,veh_passenger,669.19,682.10
851.00,352.29,veh5,-498871487#3_0,193.35,0.00,6.48,veh_passenger,668.32,688.52
852.00,7.66,veh5,:7592767964_3_0,4.32,0.00,4.52,veh_passenger,669.03,692.88
853.00,60.00,veh5,-812880927_0,0.03,0.00,4.70,veh_passenger,673.08,695.01
854.00,81.95,veh5,-812880927_0,6.08,0.00,6.04,veh_passenger,679.07,695.86
855.00,81.95,veh5,-812880927_0,13.91,0.00,7.83,veh_passenger,686.82,696.96
856.00,81.95,veh5,-812880927_0,23.83,0.00,9.92,veh_passenger,696.64,698.35
857.00,81.95,veh5,-812880927_0,35.27,0.00,11.44,veh_passenger,707.97,699.95
858.00,81.95,veh5,-812880927_0,49.26,0.00,13.99,veh_passenger,721.82,701.91
859.00,81.95,veh5,-812880927_0,64.56,0.00,15.30,veh_passenger,736.98,704.05
860.00,81.95,veh5,-812880927_0,82.32,0.00,17.76,veh_passenger,754.56,706.54
861.00,84.99,veh5,-812880927_0,100.08,0.00,17.76,veh_passenger,772.17,708.76
862.00,85.35,veh5,-812880927_0,117.66,0.00,17.58,veh_passenger,789.70,710.19
863.00,85.35,veh5,-812880927_0,135.70,0.00,18.04,veh_passenger,807.68,711.65
864.00,85.35,veh5,-812880927_0,153.57,0.00,17.87,veh_passenger,825.49,713.10
865.00,85.35,veh5,-812880927_0,170.87,0.00,17.30,veh_passenger,842.73,714.50
866.00,82.46,veh5,-812880927_0,189.31,0.00,18.44,veh_passenger,861.08,716.25
867.00,82.40,veh5,-812880927_0,207.16,0.00,17.85,veh_passenger,878.77,718.61
868.00,82.40,veh5,-812880927_0,224.99,0.00,17.83,veh_passenger,896.44,720.97
869.00,82.40,veh5,-812880927_0,243.41,0.00,18.42,veh_passenger,914.70,723.40
870.00,82.40,veh5,-812880927_0,260.74,0.00,17.33,veh_passenger,931.88,725.70
871.00,82.40,veh5,-812880927_0,279.12,0.00,18.38,veh_passenger,950.10,728.13
872.00,82.40,veh5,-812880927_0,296.98,0.00,17.86,veh_passenger,967.81,730.49
873.00,82.40,veh5,-812880927_0,315.12,0.00,18.14,veh_passenger,985.79,732.89
874.00,82.40,veh5,-812880927_0,333.44,0.00,18.32,veh_passenger,1003.95,735.31
875.00,82.40,veh5,-812880927_0,351.71,0.00,18.26,veh_passenger,1022.05,737.73
876.00,82.40,veh5,-812880927_0,369.62,0.00,17.91,veh_passenger,1039.81,740.10
877.00,82.40,veh5,-812880927_0,387.04,0.00,17.42,veh_passenger,1057.07,742.40
878.00,82.40,veh5,-812880927_0,404.85,0.00,17.81,veh_passenger,1074.73,744.75
879.00,82.40,veh5,-812880927_0,422.06,0.00,17.21,veh_passenger,1091.79,747.03
880.00,82.40,veh5,-812880927_0,439.51,0.00,17.45,veh_passenger,1109.09,749.34
881.00,82.40,veh5,-812880927_0,456.95,0.00,17.44,veh_passenger,1126.37,751.64
882.00,82.40,veh5,-812880927_0,474.32,0.00,17.37,veh_passenger,1143.58,753.94
883.00,96.61,veh5,1002475793#0_0,3.13,0.00,18.46,veh_passenger,1161.84,753.61
884.00,82.68,veh5,1002475793#0_0,21.42,0.00,18.29,veh_passenger,1179.95,753.42
885.00,82.68,veh5,1002475793#0_0,38.73,0.00,17.31,veh_passenger,1197.12,755.62
886.00,82.68,veh5,1002475793#0_0,56.36,0.00,17.63,veh_passenger,1214.60,757.87
887.00,82.68,veh5,1002475793#0_0,73.66,0.00,17.29,veh_passenger,1231.76,760.08
888.00,82.68,veh5,1002475793#0_0,91.44,0.00,17.79,veh_passenger,1249.40,762.34
889.00,82.68,veh5,1002475793#0_0,109.01,0.00,17.57,veh_passenger,1266.83,764.58
890.00,82.68,veh5,1002475793#0_0,122.08,0.00,13.07,veh_passenger,1279.79,766.25
891.00,82.68,veh5,1002475793#0_0,130.64,0.00,8.57,veh_passenger,1288.28,767.34
892.00,82.68,veh5,1002475793#0_0,135.52,0.00,4.88,veh_passenger,1293.12,767.96
893.00,83.45,veh5,:cluster_11387742106_11387742109_9251897894_9251897909_9_0,5.81,0.00,6.91,veh_passenger,1299.98,768.76
894.00,83.45,veh5,:cluster_11387742106_11387742109_9251897894_9251897909_9_0,14.18,0.00,8.37,veh_passenger,1308.29,769.72
895.00,82.58,veh5,1002475793#2_0,6.55,0.00,10.79,veh_passenger,1319.00,771.05
896.00,82.58,veh5,1002475793#2_0,19.30,0.00,12.75,veh_passenger,1331.65,772.69
897.00,82.58,veh5,1002475793#2_0,34.53,0.00,15.24,veh_passenger,1346.75,774.66
898.00,82.58,veh5,1002475793#2_0,51.15,0.00,16.62,veh_passenger,1363.23,776.80
899.00,82.58,veh5,1002475793#2_0,69.40,0.00,18.25,veh_passenger,1381.33,779.16
900.00,82.58,veh5,1002475793#2_0,86.71,0.00,17.31,veh_passenger,1398.49,781.40
901.00,82.58,veh5,1002475793#2_0,103.98,0.00,17.27,veh_passenger,1415.61,783.63
902.00,82.58,veh5,1002475793#2_0,121.91,0.00,17.93,veh_passenger,1433.40,785.94
903.00,82.58,veh5,1002475793#2_0,139.32,0.00,17.41,veh_passenger,1450.66,788.19
904.00,82.58,veh5,1002475793#2_0,156.75,0.00,17.43,veh_passenger,1467.95,790.44
905.00,62.33,veh5,:9251897910_1_0,0.23,0.00,12.93,veh_passenger,1479.61,795.42
906.00,86.60,veh5,1002475794#0_0,11.41,0.00,11.42,veh_passenger,1491.01,796.10
907.00,92.45,veh5,:9251897907_3_0,9.92,0.00,11.14,veh_passenger,1502.14,796.10
908.00,98.68,veh5,1002475794#1_0,7.02,0.00,10.56,veh_passenger,1512.59,794.60
909.00,98.68,veh5,1002475794#1_0,18.48,0.00,11.46,veh_passenger,1523.92,792.87
910.00,98.68,veh5,1002475794#1_0,29.77,0.00,11.29,veh_passenger,1535.08,791.17
911.00,95.00,veh5,1002475794#1_0,40.93,0.00,11.15,veh_passenger,1546.13,789.80
912.00,91.33,veh5,1002475794#1_0,51.24,0.00,10.31,veh_passenger,1556.44,789.56
913.00,91.33,veh5,1002475794#1_0,62.51,0.00,11.28,veh_passenger,1567.71,789.30
914.00,91.33,veh5,1002475794#1_0,73.16,0.00,10.64,veh_passenger,1578.35,789.05
915.00,91.33,veh5,1002475794#1_0,84.10,0.00,10.94,veh_passenger,1589.30,788.80
916.00,91.33,veh5,1002475794#1_0,94.79,0.00,10.69,veh_passenger,1599.98,788.55
917.00,91.33,veh5,1002475794#1_0,106.28,0.00,11.49,veh_passenger,1611.47,788.29
918.00,91.33,veh5,1002475794#1_0,117.43,0.00,11.15,veh_passenger,1622.61,788.03
919.00,91.33,veh5,1002475794#1_0,128.27,0.00,10.84,veh_passenger,1633.45,787.78
920.00,91.33,veh5,1002475794#1_0,138.93,0.00,10.66,veh_passenger,1644.11,787.53
921.00,91.33,veh5,1002475794#1_0,150.21,0.00,11.29,veh_passenger,1655.39,787.27
922.00,91.33,veh5,1002475794#1_0,161.35,0.00,11.13,veh_passenger,1666.52,787.01
923.00,91.33,veh5,1002475794#1_0,172.50,0.00,11.15,veh_passenger,1677.67,786.75
924.00,91.33,veh5,1002475794#1_0,183.95,0.00,11.45,veh_passenger,1689.11,786.49
925.00,91.33,veh5,1002475794#1_0,194.22,0.00,10.27,veh_passenger,1699.38,786.25
926.00,91.33,veh5,1002475794#1_0,205.75,0.00,11.54,veh_passenger,1710.91,785.98
927.00,91.33,veh5,1002475794#1_0,216.06,0.00,10.31,veh_passenger,1721.22,785.74
928.00,91.33,veh5,1002475794#1_0,226.73,0.00,10.67,veh_passenger,1731.88,785.49
929.00,91.33,veh5,1002475794#1_0,237.71,0.00,10.99,veh_passenger,1742.87,785.24
930.00,91.33,veh5,1002475794#1_0,248.08,0.00,10.37,veh_passenger,1753.23,785.00
931.00,91.33,veh5,1002475794#1_0,258.82,0.00,10.74,veh_passenger,1763.97,784.75
932.00,91.33,veh5,1002475794#1_0,270.28,0.00,11.46,veh_passenger,1775.43,784.48
933.00,91.33,veh5,1002475794#1_0,280.84,0.00,10.55,veh_passenger,1785.98,784.24
934.00,,,,,,,,,
935.00,,,,,,,,,
936.00,,,,,,,,,
937.00,,,,,,,,,
938.00,,,,,,,,,
939.00,,,,,,,,,
940.00,,,,,,,,,
941.00,,,,,,,,,
942.00,,,,,,,,,
943.00,,,,,,,,,
944.00,,,,,,,,,
945.00,,,,,,,,,
946.00,,,,,,,,,
947.00,,,,,,,,,
948.00,,,,,,,,,
949.00,,,,,,,,,
950.00,,,,,,,,,
951.00,,,,,,,,,
952.00,,,,,,,,,
953.00,,,,,,,,,
954.00,,,,,,,,,
955.00,,,,,,,,,
956.00,,,,,,,,,
957.00,,,,,,,,,
958.00,,,,,,,,,
959.00,,,,,,,,,
960.00,,,,,,,,,
961.00,,,,,,,,,
962.00,,,,,,,,,
963.00,,,,,,,,,
964.00,,,,,,,,,
965.00,,,,,,,,,
966.00,,,,,,,,,
967.00,,,,,,,,,
968.00,,,,,,,,,
969.00,,,,,,,,,
970.00,,,,,,,,,
971.00,,,,,,,,,
972.00,,,,,,,,,
973.00,,,,,,,,,
974.00,,,,,,,,,
975.00,,,,,,,,,
976.00,,,,,,,,,
977.00,,,,,,,,,
978.00,,,,,,,,,
979.00,,,,,,,,,
980.00,,,,,,,,,
981.00,,,,,,,,,
982.00,,,,,,,,,
983.00,,,,,,,,,
984.00,,,,,,,,,
985.00,,,,,,,,,
986.00,,,,,,,,,
987.00,,,,,,,,,
988.00,,,,,,,,,
989.00,,,,,,,,,
990.00,,,,,,,,,
991.00,,,,,,,,,
992.00,,,,,,,,,
993.00,,,,,,,,,
994.00,,,,,,,,,
995.00,,,,,,,,,
996.00,,,,,,,,,
997.00,,,,,,,,,
998.00,,,,,,,,,
999.00,,,,,,,,,
1000.00,,,,,,,,,
1001.00,,,,,,,,,
1002.00,271.33,veh6,-1002475794#1_0,5.10,0.00,14.53,veh_passenger,1784.76,787.47
1003.00,271.33,veh6,-1002475794#1_0,19.38,0.00,14.28,veh_passenger,1770.49,787.80
1004.00,271.33,veh6,-1002475794#1_0,33.56,0.00,14.19,veh_passenger,1756.30,788.13
1005.00,271.33,veh6,-1002475794#1_0,47.32,0.00,13.75,veh_passenger,1742.55,788.45
1006.00,271.33,veh6,-1002475794#1_0,61.74,0.00,14.42,veh_passenger,1728.14,788.78
1007.00,271.33,veh6,-1002475794#1_0,75.09,0.00,13.35,veh_passenger,1714.79,789.09
1008.00,271.33,veh6,-1002475794#1_0,89.20,0.00,14.11,veh_passenger,1700.68,789.42
1009.00,271.33,veh6,-1002475794#1_0,102.95,0.00,13.75,veh_passenger,1686.93,789.74
1010.00,271.33,veh6,-1002475794#1_0,117.21,0.00,14.25,veh_passenger,1672.68,790.07
1011.00,271.33,veh6,-1002475794#1_0,130.90,0.00,13.70,veh_passenger,1658.99,790.39
1012.00,271.33,veh6,-1002475794#1_0,144.96,0.00,14.06,veh_passenger,1644.93,790.71
1013.00,271.33,veh6,-1002475794#1_0,159.49,0.00,14.52,veh_passenger,1630.41,791.05
1014.00,271.33,veh6,-1002475794#1_0,172.81,0.00,13.32,veh_passenger,1617.10,791.36
1015.00,271.33,veh6,-1002475794#1_0,186.51,0.00,13.70,veh_passenger,1603.40,791.68
1016.00,271.33,veh6,-1002475794#1_0,199.78,0.00,13.26,veh_passenger,1590.13,791.99
1017.00,271.33,veh6,-1002475794#1_0,213.36,0.00,13.58,veh_passenger,1576.56,792.30
1018.00,271.33,veh6,-1002475794#1_0,226.88,0.00,13.52,veh_passenger,1563.04,792.62
1019.00,271.33,veh6,-1002475794#1_0,240.31,0.00,13.43,veh_passenger,1549.61,792.93
1020.00,278.68,veh6,-1002475794#1_0,254.29,0.00,13.98,veh_passenger,1535.73,794.31
1021.00,278.68,veh6,-1002475794#1_0,268.69,0.00,14.40,veh_passenger,1521.49,796.48
1022.00,278.68,veh6,-1002475794#1_0,282.89,0.00,14.19,veh_passenger,1507.46,798.63
1023.00,269.45,veh6,:9251897907_1_0,12.26,0.00,13.61,veh_passenger,1493.92,799.44
1024.00,266.60,veh6,-1002475794#0_0,11.69,0.00,13.57,veh_passenger,1480.37,798.68
1025.00,262.08,veh6,1002475792#0_0,12.08,0.00,13.59,veh_passenger,1466.95,796.58
1026.00,262.65,veh6,1002475792#0_0,27.02,0.00,14.93,veh_passenger,1452.14,794.67
1027.00,262.65,veh6,1002475792#0_0,44.01,0.00,16.99,veh_passenger,1435.28,792.49
1028.00,262.65,veh6,1002475792#0_0,62.60,0.00,18.59,veh_passenger,1416.85,790.12
1029.00,262.65,veh6,1002475792#0_0,83.05,0.00,20.45,veh_passenger,1396.57,787.50
1030.00,262.65,veh6,1002475792#0_0,106.03,0.00,22.98,veh_passenger,1373.78,784.56
1031.00,262.65,veh6,1002475792#0_0,126.69,0.00,20.66,veh_passenger,1353.29,781.92
1032.00,262.65,veh6,1002475792#0_0,143.07,0.00,16.38,veh_passenger,1337.04,779.82
1033.00,262.65,veh6,1002475792#0_0,155.34,0.00,12.26,veh_passenger,1324.88,778.25
1034.00,262.65,veh6,1002475792#0_0,164.04,0.00,8.70,veh_passenger,1316.24,777.14
1035.00,262.65,veh6,1002475792#0_0,168.24,0.00,4.20,veh_passenger,1312.07,776.60
1036.00,293.85,veh6,:cluster_11387742106_11387742109_9251897894_9251897909_0_0,5.83,0.00,6.22,veh_passenger,1306.55,778.46
1037.00,350.86,veh6,1002475789#6_0,2.78,0.00,5.99,veh_passenger,1305.26,784.23
1038.00,354.50,veh6,1002475789#6_0,10.60,0.00,7.82,veh_passenger,1304.51,792.01
1039.00,354.50,veh6,1002475789#6_0,20.32,0.00,9.72,veh_passenger,1303.58,801.69
1040.00,354.50,veh6,1002475789#6_0,31.42,0.00,11.10,veh_passenger,1302.52,812.73
1041.00,354.50,veh6,1002475789#6_0,43.90,0.00,12.48,veh_passenger,1301.32,825.16
1042.00,354.50,veh6,1002475789#6_0,57.76,0.00,13.86,veh_passenger,1299.99,838.95
1043.00,354.50,veh6,1002475789#6_0,73.96,0.00,16.20,veh_passenger,1298.44,855.08
1044.00,354.50,veh6,1002475789#6_0,91.91,0.00,17.95,veh_passenger,1296.72,872.94
1045.00,354.50,veh6,1002475789#6_0,111.18,0.00,19.27,veh_passenger,1294.87,892.12
1046.00,354.50,veh6,1002475789#6_0,131.83,0.00,20.64,veh_passenger,1292.89,912.67
1047.00,354.50,veh6,1002475789#6_0,154.16,0.00,22.33,veh_passenger,1290.75,934.90
1048.00,354.48,veh6,1002475789#7_0,4.05,0.00,24.28,veh_passenger,1288.41,959.07
