timestep_time,vehicle_angle,vehicle_id,vehicle_lane,vehicle_pos,vehicle_slope,vehicle_speed,vehicle_type,vehicle_x,vehicle_y
2777.00,82.91,veh16,1002475796#2_0,163.07,0.00,19.17,veh_passenger,1477.82,575.51
2778.00,82.91,veh16,1002475796#2_0,182.21,0.00,19.14,veh_passenger,1496.81,577.88
2779.00,82.91,veh16,1002475796#2_0,201.26,0.00,19.05,veh_passenger,1515.72,580.23
2780.00,82.91,veh16,1002475796#2_0,220.55,0.00,19.29,veh_passenger,1534.86,582.61
2781.00,,,,,,,,,
2782.00,,,,,,,,,
2783.00,,,,,,,,,
2784.00,,,,,,,,,
2785.00,,,,,,,,,
2786.00,,,,,,,,,
2787.00,,,,,,,,,
2788.00,,,,,,,,,
2789.00,,,,,,,,,
2790.00,,,,,,,,,
2791.00,,,,,,,,,
2792.00,,,,,,,,,
2793.00,,,,,,,,,
2794.00,,,,,,,,,
2795.00,,,,,,,,,
2796.00,,,,,,,,,
2797.00,,,,,,,,,
2798.00,,,,,,,,,
2799.00,,,,,,,,,
2800.00,,,,,,,,,
2801.00,,,,,,,,,
2802.00,,,,,,,,,
2803.00,,,,,,,,,
2804.00,,,,,,,,,
2805.00,,,,,,,,,
2806.00,,,,,,,,,
2807.00,,,,,,,,,
2808.00,,,,,,,,,
2809.00,,,,,,,,,
2810.00,,,,,,,,,
2811.00,,,,,,,,,
2812.00,,,,,,,,,
2813.00,,,,,,,,,
2814.00,,,,,,,,,
2815.00,,,,,,,,,
2816.00,,,,,,,,,
2817.00,,,,,,,,,
2818.00,,,,,,,,,
2819.00,,,,,,,,,
2820.00,,,,,,,,,
2821.00,,,,,,,,,
2822.00,,,,,,,,,
2823.00,,,,,,,,,
2824.00,,,,,,,,,
2825.00,,,,,,,,,
2826.00,,,,,,,,,
2827.00,,,,,,,,,
2828.00,,,,,,,,,
2829.00,,,,,,,,,
2830.00,,,,,,,,,
2831.00,,,,,,,,,
2832.00,,,,,,,,,
2833.00,,,,,,,,,
2834.00,,,,,,,,,
2835.00,,,,,,,,,
2836.00,,,,,,,,,
2837.00,,,,,,,,,
2838.00,,,,,,,,,
2839.00,352.29,veh17,-498871487#3_0,5.10,0.00,0.00,veh_passenger,693.59,501.97
2840.00,352.29,veh17,-498871487#3_0,7.40,0.00,2.30,veh_passenger,693.28,504.26
2841.00,352.29,veh17,-498871487#3_0,11.57,0.00,4.16,veh_passenger,692.72,508.38
2842.00,352.29,veh17,-498871487#3_0,17.16,0.00,5.59,veh_passenger,691.97,513.92
2843.00,352.29,veh17,-498871487#3_0,25.11,0.00,7.95,veh_passenger,690.90,521.80
2844.00,352.29,veh17,-498871487#3_0,35.37,0.00,10.26,veh_passenger,689.52,531.97
2845.00,352.29,veh17,-498871487#3_0,47.20,0.00,11.83,veh_passenger,687.93,543.69
2846.00,352.29,veh17,-498871487#3_0,60.88,0.00,13.68,veh_passenger,686.10,557.25
2847.00,352.29,veh17,-498871487#3_0,76.59,0.00,15.72,veh_passenger,683.99,572.82
2848.00,352.29,veh17,-498871487#3_0,94.10,0.00,17.50,veh_passenger,681.64,590.16
2849.00,352.29,veh17,-498871487#3_0,113.46,0.00,19.36,veh_passenger,679.04,609.34
2850.00,352.29,veh17,-498871487#3_0,134.23,0.00,20.77,veh_passenger,676.25,629.93
2851.00,352.29,veh17,-498871487#3_0,154.94,0.00,20.72,veh_passenger,673.47,650.45
2852.00,352.29,veh17,-498871487#3_0,175.80,0.00,20.86,veh_passenger,670.67,671.12
2853.00,351.49,veh17,:7592767964_4_0,2.93,0.00,20.69,veh_passenger,667.83,691.61
2854.00,349.61,veh17,-498871487#2_0,9.25,0.00,20.60,veh_passenger,664.37,711.91
2855.00,349.61,veh17,-498871487#2_0,29.31,0.00,20.06,veh_passenger,660.75,731.64
2856.00,349.61,veh17,-498871487#2_0,49.67,0.00,20.36,veh_passenger,657.08,751.67
2857.00,347.79,veh17,-498871487#2_0,70.17,0.00,20.50,veh_passenger,652.98,771.75
2858.00,347.79,veh17,-498871487#2_0,91.01,0.00,20.84,veh_passenger,648.57,792.12
2859.00,347.45,veh17,-498871487#2_0,111.77,0.00,20.75,veh_passenger,644.15,812.40
2860.00,346.44,veh17,-498871487#2_0,131.59,0.00,19.82,veh_passenger,639.51,831.67
2861.00,346.44,veh17,-498871487#2_0,152.50,0.00,20.91,veh_passenger,634.60,852.00
2862.00,333.68,veh17,-498871487#1_0,2.84,0.00,20.88,veh_passenger,627.32,871.49
2863.00,332.95,veh17,-498871487#1_0,23.15,0.00,20.31,veh_passenger,618.08,889.58
2864.00,332.95,veh17,-498871487#1_0,43.18,0.00,20.03,veh_passenger,608.98,907.41
2865.00,332.95,veh17,-498871487#1_0,63.63,0.00,20.46,veh_passenger,599.68,925.63
2866.00,332.01,veh17,:9020370384_4_0,8.54,0.00,19.98,veh_passenger,590.46,943.37
2867.00,331.13,veh17,-498871487#0_0,18.98,0.00,19.79,veh_passenger,580.92,960.71
2868.00,331.13,veh17,-498871487#0_0,38.62,0.00,19.64,veh_passenger,571.43,977.91
2869.00,331.13,veh17,-498871487#0_0,57.67,0.00,19.05,veh_passenger,562.23,994.59
2870.00,331.13,veh17,-498871487#0_0,73.58,0.00,15.92,veh_passenger,554.55,1008.53
2871.00,331.13,veh17,-498871487#0_0,85.00,0.00,11.42,veh_passenger,549.04,1018.53
2872.00,331.13,veh17,-498871487#0_0,91.93,0.00,6.94,veh_passenger,545.69,1024.61
2873.00,320.94,veh17,:3256430172_6_0,4.36,0.00,6.94,veh_passenger,541.63,1030.15
2874.00,264.55,veh17,:3256430172_6_0,11.87,0.00,7.52,veh_passenger,534.49,1030.73
2875.00,239.01,veh17,-812880929#0_0,3.56,0.00,7.50,veh_passenger,527.96,1027.06
2876.00,237.00,veh17,-812880929#0_0,12.68,0.00,9.12,veh_passenger,520.32,1022.09
2877.00,237.00,veh17,-812880929#0_0,23.51,0.00,10.83,veh_passenger,511.24,1016.20
2878.00,237.00,veh17,-812880929#0_0,36.59,0.00,13.08,veh_passenger,500.27,1009.08
2879.00,237.00,veh17,-812880929#0_0,51.03,0.00,14.45,veh_passenger,488.15,1001.21
2880.00,237.00,veh17,-812880929#0_0,67.37,0.00,16.33,veh_passenger,474.45,992.31
2881.00,238.12,veh17,-812880930_0,13.00,0.00,18.41,veh_passenger,458.87,982.50
2882.00,238.12,veh17,-812880930_0,33.40,0.00,20.40,veh_passenger,441.55,971.72
2883.00,238.12,veh17,-812880930_0,55.71,0.00,22.31,veh_passenger,422.60,959.94
2884.00,238.12,veh17,-812880930_0,79.80,0.00,24.09,veh_passenger,402.14,947.22
2885.00,238.12,veh17,-812880930_0,105.83,0.00,26.03,veh_passenger,380.04,933.47
2886.00,229.13,veh17,-812880930_0,131.76,0.00,25.94,veh_passenger,359.74,917.43
2887.00,229.13,veh17,-812880930_0,157.83,0.00,26.07,veh_passenger,340.03,900.37
2888.00,230.30,veh17,-812880930_0,183.29,0.00,25.46,veh_passenger,320.48,884.06
2889.00,235.48,veh17,-319228922#2_0,3.61,0.00,25.55,veh_passenger,300.55,868.10
2890.00,237.73,veh17,:3256430169_4_0,18.46,0.00,25.33,veh_passenger,279.17,854.52
2891.00,240.11,veh17,-319228922#1_0,20.71,0.00,25.94,veh_passenger,256.84,841.34
2892.00,243.03,veh17,-319228922#1_0,45.65,0.00,24.94,veh_passenger,234.60,830.02
2893.00,,,,,,,,,
2894.00,,,,,,,,,
2895.00,,,,,,,,,
2896.00,,,,,,,,,
2897.00,,,,,,,,,
2898.00,,,,,,,,,
2899.00,,,,,,,,,
2900.00,,,,,,,,,
2901.00,,,,,,,,,
2902.00,,,,,,,,,
2903.00,,,,,,,,,
2904.00,,,,,,,,,
2905.00,,,,,,,,,
2906.00,,,,,,,,,
2907.00,,,,,,,,,
2908.00,,,,,,,,,
2909.00,,,,,,,,,
2910.00,,,,,,,,,
2911.00,,,,,,,,,
2912.00,,,,,,,,,
2913.00,,,,,,,,,
2914.00,,,,,,,,,
2915.00,,,,,,,,,
2916.00,,,,,,,,,
2917.00,,,,,,,,,
2918.00,,,,,,,,,
2919.00,,,,,,,,,
2920.00,,,,,,,,,
2921.00,,,,,,,,,
2922.00,,,,,,,,,
2923.00,,,,,,,,,
2924.00,,,,,,,,,
2925.00,,,,,,,,,
2926.00,,,,,,,,,
2927.00,,,,,,,,,
2928.00,,,,,,,,,
2929.00,,,,,,,,,
2930.00,,,,,,,,,
2931.00,,,,,,,,,
2932.00,,,,,,,,,
2933.00,,,,,,,,,
2934.00,,,,,,,,,
2935.00,,,,,,,,,
2936.00,,,,,,,,,
2937.00,,,,,,,,,
2938.00,,,,,,,,,
2939.00,,,,,,,,,
2940.00,,,,,,,,,
2941.00,,,,,,,,,
2942.00,,,,,,,,,
2943.00,,,,,,,,,
2944.00,,,,,,,,,
2945.00,,,,,,,,,
2946.00,,,,,,,,,
2947.00,,,,,,,,,
2948.00,,,,,,,,,
2949.00,,,,,,,,,
2950.00,,,,,,,,,
2951.00,,,,,,,,,
2952.00,,,,,,,,,
2953.00,,,,,,,,,
2954.00,,,,,,,,,
2955.00,,,,,,,,,
2956.00,,,,,,,,,
2957.00,,,,,,,,,
2958.00,,,,,,,,,
2959.00,,,,,,,,,
2960.00,,,,,,,,,
2961.00,,,,,,,,,
2962.00,,,,,,,,,
2963.00,,,,,,,,,
2964.00,,,,,,,,,
2965.00,,,,,,,,,
2966.00,,,,,,,,,
2967.00,,,,,,,,,
2968.00,,,,,,,,,
2969.00,,,,,,,,,
2970.00,,,,,,,,,
2971.00,,,,,,,,,
2972.00,,,,,,,,,
2973.00,,,,,,,,,
2974.00,,,,,,,,,
2975.00,,,,,,,,,
2976.00,,,,,,,,,
2977.00,,,,,,,,,
2978.00,,,,,,,,,
2979.00,,,,,,,,,
2980.00,,,,,,,,,
2981.00,,,,,,,,,
2982.00,,,,,,,,,
2983.00,,,,,,,,,
2984.00,,,,,,,,,
2985.00,,,,,,,,,
2986.00,,,,,,,,,
2987.00,,,,,,,,,
2988.00,,,,,,,,,
2989.00,,,,,,,,,
2990.00,,,,,,,,,
2991.00,,,,,,,,,
2992.00,,,,,,,,,
2993.00,,,,,,,,,
2994.00,,,,,,,,,
2995.00,,,,,,,,,
2996.00,,,,,,,,,
2997.00,,,,,,,,,
2998.00,,,,,,,,,
2999.00,,,,,,,,,
3000.00,,,,,,,,,
3001.00,,,,,,,,,
3002.00,,,,,,,,,
3003.00,,,,,,,,,
3004.00,,,,,,,,,
3005.00,,,,,,,,,
3006.00,69.44,veh18,498871488_0,5.10,0.00,20.80,veh_passenger,5.34,185.57
3007.00,69.44,veh18,498871488_0,24.80,0.00,19.70,veh_passenger,23.78,192.49
3008.00,69.44,veh18,498871488_0,45.06,0.00,20.27,veh_passenger,42.75,199.61
3009.00,69.44,veh18,498871488_0,65.35,0.00,20.29,veh_passenger,61.75,206.73
3010.00,69.44,veh18,498871488_0,85.17,0.00,19.82,veh_passenger,80.31,213.69
3011.00,69.44,veh18,498871488_0,104.98,0.00,19.80,veh_passenger,98.85,220.65
3012.00,69.44,veh18,498871488_0,124.64,0.00,19.66,veh_passenger,117.26,227.55
3013.00,69.44,veh18,498871488_0,145.37,0.00,20.73,veh_passenger,136.67,234.83
3014.00,69.44,veh18,498871488_0,165.01,0.00,19.64,veh_passenger,155.06,241.73
3015.00,69.44,veh18,498871488_0,184.96,0.00,19.96,veh_passenger,173.74,248.74
3016.00,69.44,veh18,498871488_0,205.39,0.00,20.43,veh_passenger,192.87,255.91
3017.00,69.44,veh18,498871488_0,226.16,0.00,20.77,veh_passenger,212.31,263.20
3018.00,69.44,veh18,498871488_0,245.76,0.00,19.60,veh_passenger,230.67,270.09
3019.00,69.44,veh18,498871488_0,265.94,0.00,20.18,veh_passenger,249.56,277.17
3020.00,69.44,veh18,498871488_0,286.59,0.00,20.66,veh_passenger,268.90,284.43
3021.00,69.44,veh18,498871488_0,306.17,0.00,19.58,veh_passenger,287.23,291.31
3022.00,69.44,veh18,498871488_0,326.00,0.00,19.82,veh_passenger,305.79,298.27
3023.00,69.44,veh18,498871488_0,346.58,0.00,20.59,veh_passenger,325.07,305.50
3024.00,69.44,veh18,498871488_0,366.88,0.00,20.29,veh_passenger,344.07,312.62
3025.00,69.44,veh18,498871488_0,386.71,0.00,19.83,veh_passenger,362.64,319.59
3026.00,69.44,veh18,498871488_0,407.19,0.00,20.48,veh_passenger,381.81,326.78
3027.00,69.44,veh18,498871488_0,426.80,0.00,19.61,veh_passenger,400.18,333.67
3028.00,69.44,veh18,498871488_0,446.88,0.00,20.08,veh_passenger,418.98,340.72
3029.00,69.44,veh18,498871488_0,467.12,0.00,20.24,veh_passenger,437.93,347.83
3030.00,69.44,veh18,498871488_0,487.68,0.00,20.56,veh_passenger,457.18,355.05
3031.00,69.44,veh18,498871488_0,508.45,0.00,20.77,veh_passenger,476.62,362.34
3032.00,69.44,veh18,498871488_0,529.25,0.00,20.80,veh_passenger,496.10,369.65
3033.00,69.44,veh18,498871488_0,549.09,0.00,19.85,veh_passenger,514.68,376.62
3034.00,69.44,veh18,498871488_0,569.05,0.00,19.96,veh_passenger,533.36,383.62
3035.00,71.43,veh18,974086987_0,8.03,0.00,19.87,veh_passenger,552.06,390.34
3036.00,71.43,veh18,974086987_0,28.61,0.00,20.58,veh_passenger,571.57,396.89
3037.00,71.43,veh18,974086987_0,48.89,0.00,20.28,veh_passenger,590.80,403.35
3038.00,73.19,veh18,974086986_0,7.05,0.00,20.64,veh_passenger,610.43,409.72
3039.00,73.19,veh18,974086986_0,26.90,0.00,19.85,veh_passenger,629.43,415.46
3040.00,75.89,veh18,974086986_0,47.24,0.00,20.34,veh_passenger,649.03,420.87
3041.00,75.89,veh18,974086986_0,64.04,0.00,16.80,veh_passenger,665.33,424.97
3042.00,77.27,veh18,974086986_0,76.89,0.00,12.85,veh_passenger,677.82,427.98
3043.00,77.27,veh18,974086986_0,85.24,0.00,8.35,veh_passenger,685.96,429.82
3044.00,77.27,veh18,974086986_0,89.66,0.00,4.43,veh_passenger,690.28,430.79
3045.00,59.65,veh18,:4902150150_4_0,6.84,0.00,7.00,veh_passenger,696.43,433.94
3046.00,10.05,veh18,-498871487#4_0,0.07,0.00,7.68,veh_passenger,698.71,441.01
3047.00,355.91,veh18,-498871487#4_0,9.34,0.00,9.27,veh_passenger,698.05,450.26
3048.00,355.91,veh18,-498871487#4_0,20.10,0.00,10.76,veh_passenger,697.29,460.99
3049.00,355.91,veh18,-498871487#4_0,33.28,0.00,13.17,veh_passenger,696.35,474.13
3050.00,354.10,veh18,:4902150141_4_0,6.17,0.00,14.97,veh_passenger,695.08,489.04
3051.00,352.29,veh18,-498871487#3_0,8.92,0.00,16.84,veh_passenger,693.07,505.76
3052.00,352.29,veh18,-498871487#3_0,27.47,0.00,18.55,veh_passenger,690.58,524.14
3053.00,352.29,veh18,-498871487#3_0,47.62,0.00,20.15,veh_passenger,687.88,544.11
3054.00,352.29,veh18,-498871487#3_0,68.13,0.00,20.51,veh_passenger,685.12,564.43
3055.00,352.29,veh18,-498871487#3_0,88.11,0.00,19.98,veh_passenger,682.44,584.23
3056.00,352.29,veh18,-498871487#3_0,108.42,0.00,20.32,veh_passenger,679.72,604.36
3057.00,352.29,veh18,-498871487#3_0,128.17,0.00,19.75,veh_passenger,677.07,623.93
3058.00,352.29,veh18,-498871487#3_0,147.93,0.00,19.75,veh_passenger,674.41,643.50
3059.00,352.29,veh18,-498871487#3_0,167.53,0.00,19.61,veh_passenger,671.78,662.93
3060.00,352.29,veh18,-498871487#3_0,187.39,0.00,19.85,veh_passenger,669.12,682.60
3061.00,350.93,veh18,:7592767964_4_0,13.91,0.00,20.07,veh_passenger,666.10,702.44
3062.00,349.61,veh18,-498871487#2_0,19.76,0.00,20.13,veh_passenger,662.48,722.24
3063.00,349.61,veh18,-498871487#2_0,40.03,0.00,20.27,veh_passenger,658.82,742.18
3064.00,348.47,veh18,-498871487#2_0,60.53,0.00,20.51,veh_passenger,655.02,762.33
3065.00,347.79,veh18,-498871487#2_0,80.05,0.00,19.52,veh_passenger,650.89,781.41
3066.00,347.79,veh18,-498871487#2_0,100.70,0.00,20.64,veh_passenger,646.52,801.59
3067.00,346.44,veh18,-498871487#2_0,121.07,0.00,20.37,veh_passenger,641.97,821.45
3068.00,346.44,veh18,-498871487#2_0,141.07,0.00,20.00,veh_passenger,637.28,840.89
3069.00,342.54,veh18,:4902150139_5_0,6.74,0.00,20.70,veh_passenger,632.05,860.91
3070.00,332.95,veh18,-498871487#1_0,11.95,0.00,20.72,veh_passenger,623.18,879.60
3071.00,332.95,veh18,-498871487#1_0,31.61,0.00,19.66,veh_passenger,614.24,897.11
3072.00,332.95,veh18,-498871487#1_0,51.75,0.00,20.14,veh_passenger,605.08,915.05
3073.00,332.95,veh18,-498871487#1_0,71.43,0.00,19.68,veh_passenger,596.13,932.58
3074.00,331.13,veh18,-498871487#0_0,7.52,0.00,20.53,veh_passenger,586.45,950.68
3075.00,331.13,veh18,-498871487#0_0,27.95,0.00,20.42,veh_passenger,576.59,968.56
3076.00,331.13,veh18,-498871487#0_0,48.31,0.00,20.37,veh_passenger,566.75,986.40
3077.00,331.13,veh18,-498871487#0_0,65.91,0.00,17.60,veh_passenger,558.26,1001.81
3078.00,331.13,veh18,-498871487#0_0,79.66,0.00,13.76,veh_passenger,551.61,1013.86
3079.00,331.13,veh18,-498871487#0_0,88.92,0.00,9.26,veh_passenger,547.14,1021.97
3080.00,331.13,veh18,-498871487#0_0,93.68,0.00,4.76,veh_passenger,544.85,1026.13
3081.00,322.51,veh18,:3256430172_5_0,5.92,0.00,6.76,veh_passenger,540.88,1031.59
3082.00,309.23,veh18,:3256430172_5_0,14.45,0.00,8.53,veh_passenger,534.55,1037.26
3083.00,301.21,veh18,1228020309#0_0,7.75,0.00,10.26,veh_passenger,525.87,1042.72
3084.00,301.21,veh18,1228020309#0_0,20.41,0.00,12.66,veh_passenger,515.04,1049.28
3085.00,301.92,veh18,1228020309#0_0,32.65,0.00,12.23,veh_passenger,504.63,1055.70
3086.00,301.92,veh18,1228020309#0_0,45.35,0.00,12.70,veh_passenger,493.85,1062.42
3087.00,307.93,veh18,1228020309#0_0,58.23,0.00,12.88,veh_passenger,483.36,1069.85
3088.00,307.93,veh18,1228020309#0_0,70.02,0.00,11.79,veh_passenger,474.06,1077.10
3089.00,307.93,veh18,1228020309#0_0,82.66,0.00,12.64,veh_passenger,464.09,1084.87
3090.00,307.93,veh18,1228020309#0_0,94.46,0.00,11.79,veh_passenger,454.79,1092.12
3091.00,,,,,,,,,
3092.00,,,,,,,,,
3093.00,,,,,,,,,
3094.00,,,,,,,,,
3095.00,,,,,,,,,
3096.00,,,,,,,,,
3097.00,,,,,,,,,
3098.00,,,,,,,,,
3099.00,,,,,,,,,
3100.00,,,,,,,,,
3101.00,,,,,,,,,
3102.00,,,,,,,,,
3103.00,,,,,,,,,
3104.00,,,,,,,,,
3105.00,,,,,,,,,
3106.00,,,,,,,,,
3107.00,,,,,,,,,
3108.00,,,,,,,,,
3109.00,,,,,,,,,
3110.00,,,,,,,,,
3111.00,,,,,,,,,
3112.00,,,,,,,,,
3113.00,,,,,,,,,
3114.00,,,,,,,,,
3115.00,,,,,,,,,
3116.00,,,,,,,,,
3117.00,,,,,,,,,
3118.00,,,,,,,,,
3119.00,,,,,,,,,
3120.00,,,,,,,,,
3121.00,,,,,,,,,
3122.00,,,,,,,,,
3123.00,,,,,,,,,
3124.00,,,,,,,,,
3125.00,,,,,,,,,
3126.00,,,,,,,,,
3127.00,,,,,,,,,
3128.00,,,,,,,,,
3129.00,,,,,,,,,
3130.00,,,,,,,,,
3131.00,,,,,,,,,
3132.00,,,,,,,,,
3133.00,,,,,,,,,
3134.00,,,,,,,,,
3135.00,,,,,,,,,
3136.00,,,,,,,,,
3137.00,,,,,,,,,
3138.00,,,,,,,,,
3139.00,,,,,,,,,
3140.00,,,,,,,,,
3141.00,,,,,,,,,
3142.00,,,,,,,,,
3143.00,,,,,,,,,
3144.00,,,,,,,,,
3145.00,,,,,,,,,
3146.00,,,,,,,,,
3147.00,,,,,,,,,
3148.00,,,,,,,,,
3149.00,,,,,,,,,
3150.00,,,,,,,,,
3151.00,,,,,,,,,
3152.00,,,,,,,,,
3153.00,,,,,,,,,
3154.00,,,,,,,,,
3155.00,,,,,,,,,
3156.00,,,,,,,,,
3157.00,,,,,,,,,
3158.00,,,,,,,,,
3159.00,,,,,,,,,
3160.00,,,,,,,,,
3161.00,,,,,,,,,
3162.00,,,,,,,,,
3163.00,,,,,,,,,
3164.00,,,,,,,,,
3165.00,,,,,,,,,
3166.00,,,,,,,,,
3167.00,,,,,,,,,
3168.00,,,,,,,,,
3169.00,,,,,,,,,
3170.00,,,,,,,,,
3171.00,,,,,,,,,
3172.00,,,,,,,,,
3173.00,130.64,veh19,420699654#0_0,5.10,0.00,25.74,veh_passenger,37.97,1131.21
3174.00,130.64,veh19,420699654#0_0,30.05,0.00,24.95,veh_passenger,56.90,1114.96
3175.00,124.32,veh19,420699654#0_0,54.62,0.00,24.58,veh_passenger,77.14,1101.04
3176.00,122.91,veh19,420699654#0_0,79.92,0.00,25.30,veh_passenger,98.32,1087.19
3177.00,123.74,veh19,420699654#0_0,105.52,0.00,25.60,veh_passenger,119.72,1073.15
3178.00,113.32,veh19,420699654#0_0,130.17,0.00,24.64,veh_passenger,140.64,1060.26
3179.00,112.11,veh19,420699654#0_0,155.55,0.00,25.38,veh_passenger,164.04,1050.43
3180.00,110.05,veh19,420699654#0_0,180.95,0.00,25.40,veh_passenger,187.90,1041.73
3181.00,106.22,veh19,420699654#0_0,205.99,0.00,25.05,veh_passenger,211.85,1034.41
3182.00,110.61,veh19,420699654#0_0,230.86,0.00,24.87,veh_passenger,235.60,1027.10
3183.00,111.28,veh19,420699654#0_0,255.94,0.00,25.08,veh_passenger,258.97,1018.00
3184.00,122.77,veh19,420699654#0_0,281.22,0.00,25.28,veh_passenger,280.49,1004.84
3185.00,132.63,veh19,420699654#0_0,306.63,0.00,25.41,veh_passenger,299.58,988.14
3186.00,136.59,veh19,420699654#0_0,331.51,0.00,24.88,veh_passenger,317.17,970.57
3187.00,136.59,veh19,420699654#0_0,354.54,0.00,23.03,veh_passenger,332.99,953.84
3188.00,149.40,veh19,420699654#0_0,373.55,0.00,19.02,veh_passenger,344.38,938.84
3189.00,203.48,veh19,420699654#1_0,0.95,0.00,14.52,veh_passenger,342.89,924.84
3190.00,223.21,veh19,420699654#1_0,17.45,0.00,16.50,veh_passenger,333.35,911.47
3191.00,223.21,veh19,420699654#1_0,35.88,0.00,18.43,veh_passenger,320.73,898.04
3192.00,230.13,veh19,420699654#1_0,52.96,0.00,17.08,veh_passenger,308.44,886.22
3193.00,230.13,veh19,420699654#1_0,65.54,0.00,12.58,veh_passenger,298.78,878.15
3194.00,230.13,veh19,420699654#1_0,74.33,0.00,8.79,veh_passenger,292.03,872.52
3195.00,210.29,veh19,:3256430169_1_0,2.44,0.00,6.93,veh_passenger,288.14,867.16
3196.00,142.10,veh19,:3256430169_1_0,9.17,0.00,6.73,veh_passenger,290.82,861.72
3197.00,72.84,veh19,319228922#2_0,1.04,0.00,7.06,veh_passenger,297.38,862.25
3198.00,57.19,veh19,319228922#2_0,10.13,0.00,9.09,veh_passenger,305.03,867.18
3199.00,50.30,veh19,812880930_0,9.92,0.00,10.84,veh_passenger,313.42,874.04
3200.00,50.30,veh19,812880930_0,22.09,0.00,12.18,veh_passenger,322.79,881.82
3201.00,50.30,veh19,812880930_0,36.51,0.00,14.42,veh_passenger,333.88,891.04
3202.00,49.13,veh19,812880930_0,52.98,0.00,16.47,veh_passenger,346.44,901.69
3203.00,49.13,veh19,812880930_0,71.25,0.00,18.27,veh_passenger,360.25,913.65
3204.00,49.13,veh19,812880930_0,91.03,0.00,19.78,veh_passenger,375.21,926.59
3205.00,58.12,veh19,812880930_0,112.89,0.00,21.86,veh_passenger,393.72,938.22
3206.00,58.12,veh19,812880930_0,136.06,0.00,23.17,veh_passenger,413.40,950.45
3207.00,58.12,veh19,812880930_0,161.40,0.00,25.34,veh_passenger,434.91,963.84
3208.00,58.12,veh19,812880930_0,188.73,0.00,27.33,veh_passenger,458.12,978.27
3209.00,57.00,veh19,812880929#0_0,10.34,0.00,26.52,veh_passenger,480.54,992.44
3210.00,57.00,veh19,812880929#0_0,32.37,0.00,22.02,veh_passenger,499.01,1004.44
3211.00,57.00,veh19,812880929#0_0,49.89,0.00,17.52,veh_passenger,513.70,1013.98
3212.00,57.00,veh19,812880929#0_0,63.40,0.00,13.51,veh_passenger,525.03,1021.34
3213.00,57.00,veh19,812880929#0_0,72.41,0.00,9.01,veh_passenger,532.59,1026.24
3214.00,50.08,veh19,:3256430172_10_0,4.39,0.00,4.51,veh_passenger,536.01,1029.19
3215.00,2.51,veh19,:3256430172_18_0,5.47,0.00,5.90,veh_passenger,536.71,1034.55
3216.00,306.61,veh19,1228020309#0_0,1.55,0.00,7.57,veh_passenger,531.18,1039.50
3217.00,301.21,veh19,1228020309#0_0,11.10,0.00,9.56,veh_passenger,523.00,1044.45
3218.00,301.21,veh19,1228020309#0_0,22.57,0.00,11.46,veh_passenger,513.20,1050.39
3219.00,301.92,veh19,1228020309#0_0,36.22,0.00,13.65,veh_passenger,501.60,1057.59
3220.00,303.16,veh19,1228020309#0_0,51.98,0.00,15.76,veh_passenger,488.29,1066.01
3221.00,307.93,veh19,1228020309#0_0,68.01,0.00,16.03,veh_passenger,475.65,1075.87
3222.00,307.93,veh19,1228020309#0_0,83.11,0.00,15.11,veh_passenger,463.73,1085.15
3223.00,307.93,veh19,1228020309#0_0,98.91,0.00,15.79,veh_passenger,451.28,1094.86
3224.00,,,,,,,,,
3225.00,,,,,,,,,
3226.00,,,,,,,,,
3227.00,,,,,,,,,
3228.00,,,,,,,,,
3229.00,,,,,,,,,
3230.00,,,,,,,,,
3231.00,,,,,,,,,
3232.00,,,,,,,,,
3233.00,,,,,,,,,
3234.00,,,,,,,,,
3235.00,,,,,,,,,
3236.00,,,,,,,,,
3237.00,,,,,,,,,
3238.00,,,,,,,,,
3239.00,,,,,,,,,
3240.00,,,,,,,,,
3241.00,,,,,,,,,
3242.00,,,,,,,,,
3243.00,,,,,,,,,
3244.00,,,,,,,,,
3245.00,,,,,,,,,
3246.00,,,,,,,,,
3247.00,,,,,,,,,
3248.00,,,,,,,,,
3249.00,,,,,,,,,
3250.00,,,,,,,,,
3251.00,,,,,,,,,
3252.00,,,,,,,,,
3253.00,,,,,,,,,
3254.00,,,,,,,,,
3255.00,,,,,,,,,
3256.00,,,,,,,,,
3257.00,,,,,,,,,
3258.00,,,,,,,,,
3259.00,,,,,,,,,
3260.00,,,,,,,,,
3261.00,,,,,,,,,
3262.00,,,,,,,,,
3263.00,,,,,,,,,
3264.00,,,,,,,,,
3265.00,,,,,,,,,
3266.00,,,,,,,,,
3267.00,,,,,,,,,
3268.00,,,,,,,,,
3269.00,,,,,,,,,
3270.00,,,,,,,,,
3271.00,,,,,,,,,
3272.00,,,,,,,,,
3273.00,,,,,,,,,
3274.00,,,,,,,,,
3275.00,,,,,,,,,
3276.00,,,,,,,,,
3277.00,,,,,,,,,
3278.00,,,,,,,,,
3279.00,,,,,,,,,
3280.00,,,,,,,,,
3281.00,,,,,,,,,
3282.00,,,,,,,,,
3283.00,,,,,,,,,
3284.00,,,,,,,,,
3285.00,,,,,,,,,
3286.00,,,,,,,,,
3287.00,,,,,,,,,
3288.00,,,,,,,,,
3289.00,,,,,,,,,
3290.00,,,,,,,,,
3291.00,,,,,,,,,
3292.00,,,,,,,,,
3293.00,,,,,,,,,
3294.00,,,,,,,,,
